Account,Account Description,Date,Period,Type,Num,Line,Doc No,Name ID,Name,Memo,Debit,Credit,Currency,Foreign Amount,Reversal Of
2000,Accounts Payable,04/30/2026,04/2026,Bill Pmt -ACH,JE-CD-8099,1,B-20230,V-1294,Umpqua Oat Mill,,"5,970.49",,USD,,
2000,Accounts Payable,04/30/2026,04/2026,Bill Pmt -ACH,JE-CD-8100,1,B-20006,V-1299,Evergreen Box & Film,,"2,794.85",,USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20011,2,B-20011,V-1072,Gowen Field Commerce Park,RENT-2026-05,,"4,875.00",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20115,2,B-20115,V-1167,Lombard Street Properties LLC,RENT-2026-05,,"8,500.00",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20166,2,B-20166,V-1233,Lummi Bay Seafood,LBS-35445,,"9,415.75",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20525,2,B-20525,V-1291,Palouse Lentil Growers,PLG-19644,,"11,389.57",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20638,2,B-20638,V-1294,Umpqua Oat Mill,UOM-15974,,"11,645.56",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20720,2,B-20720,V-1031,Tualatin Hazelnut Co.,THC-26289,,"5,580.57",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-20771,2,B-20771,V-1074,Scappoose Organic Farms,SOF-71118,,"12,199.55",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-21207,2,B-21207,V-1181,Duwamish Industrial Partners,RENT-2026-05,,"6,420.00",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-21474,2,B-21474,V-1204,Northwest Reefer Transport,NRT-66570,,"3,153.35",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill,JE-AP-21526,2,B-21526,V-1020,Cascade Coldchain Logistics,CCL-22725,,"3,636.55",USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill Pmt -ACH,JE-CD-8101,1,B-20011,V-1072,Gowen Field Commerce Park,,"4,875.00",,USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill Pmt -ACH,JE-CD-8102,1,B-20115,V-1167,Lombard Street Properties LLC,,"8,500.00",,USD,,
2000,Accounts Payable,05/01/2026,05/2026,Bill Pmt -ACH,JE-CD-8103,1,B-21207,V-1181,Duwamish Industrial Partners,,"6,420.00",,USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20136,2,B-20136,V-1299,Evergreen Box & Film,EBF-19500,,"1,636.61",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20169,2,B-20169,V-1288,Wallowa Grass-Fed Beef,WGB-72048,,"9,252.75",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20438,2,B-20438,V-1292,Hermiston Melon Farms,HMF-63940,,"8,498.19",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20474,2,B-20474,V-1205,Methow Valley Apples,MVA-59349,,"10,898.95",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20658,2,B-20658,V-1239,Newberg Nut Growers,NNG-32308,,"7,966.20",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20715,2,B-20715,V-1120,Columbia River Freightways,CRF-78023,,"3,667.44",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20918,2,B-20918,V-1289,Blue Heron Preserves,BHP-43759,,"8,088.58",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-20932,2,B-20932,V-1067,Marlowe Ostrander LLP,MOL-28279,,"3,301.71",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21021,2,B-21021,V-1143,CloudLedger Software,CS-70125,,618.45,USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21060,2,B-21060,V-1142,Umatilla Specialty Produce,USP-32287,,"8,043.86",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21156,2,B-21156,V-1154,Brightline Janitorial,BJ-36197,,"1,633.64",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21418,2,B-21418,V-1124,Coos Bay Crab Co.,CBC-43295,,"10,499.53",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21426,2,B-21426,V-1021,Harborview Sign Co.,HSC-72968,,"1,296.57",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21429,2,B-21429,V-1078,Rogue Valley Cheese Works,RVC-37387,,"10,449.31",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21445,2,B-21445,V-1252,Snake River Trout Farms,SRT-48312,,"10,490.86",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21502,2,B-21502,V-1136,Hells Canyon Honey,HCH-37445,,"13,451.20",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21503,2,B-21503,V-1173,Nisqually Salmon Co.,NSC-72019,,"3,842.73",USD,,
2000,Accounts Payable,05/04/2026,05/2026,Bill,JE-AP-21550,2,B-21550,V-1279,Willamette Valley Creamery,WVC-19390,,"5,709.07",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-20102,2,B-20102,V-1147,Oregon Coast Seafood Traders,OCS-59081,,"12,539.81",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-20239,2,B-20239,V-1193,Chehalis Valley Eggs,CVE-61058,,"5,000.91",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-21001,2,B-21001,V-1270,Santiam Canning Co.,SCC-51901,,"13,508.85",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-21131,2,B-21131,V-1031,Tualatin Hazelnut Co.,THC-26300,,"6,151.49",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-21150,2,B-21150,V-1127,Nooksack Berry Growers,NBG-54400,,"10,017.66",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-21234,2,B-21234,V-1242,Teton Valley Trout,TVT-23346,,"13,746.10",USD,,
2000,Accounts Payable,05/05/2026,05/2026,Bill,JE-AP-21277,2,B-21277,V-1119,Cowlitz Creek Farms,CCF-61374,,"11,029.65",USD,,
2000,Accounts Payable,05/06/2026,05/2026,Bill,JE-AP-20131,2,B-20131,V-1237,McKenzie River Mills,MRM-67546,,"14,210.96",USD,,
2000,Accounts Payable,05/06/2026,05/2026,Bill,JE-AP-20495,2,B-20495,V-1236,Kittitas Hay & Grain,KHG-25717,,"9,509.86",USD,,
2000,Accounts Payable,05/06/2026,05/2026,Bill,JE-AP-20637,2,B-20637,V-1227,Blue Mountain Carriers,BMC-59727,,"2,177.75",USD,,
2000,Accounts Payable,05/06/2026,05/2026,Bill,JE-AP-20920,2,B-20920,V-1077,Puget Sound Shellfish Co.,PSS-18906,,"10,063.50",USD,,
2000,Accounts Payable,05/06/2026,05/2026,Bill,JE-AP-20930,2,B-20930,V-1042,Pacific Coast Packaging LLC,PCP-23385,,"8,501.69",USD,,
2000,Accounts Payable,05/06/2026,05/2026,Bill,JE-AP-21460,2,B-21460,V-1284,Hood Canal Oyster Co.,HCO-69358,,"5,331.16",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-20280,2,B-20280,V-1290,Columbia Gorge Orchards,CGO-75856,,"13,388.69",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-20783,2,B-20783,V-1251,Payette Valley Beef,PVB-56855,,"8,829.27",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-20864,2,B-20864,V-1235,Bitterroot Bakehouse Supply,BBS-56793,,"6,574.76",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-21347,2,B-21347,V-1209,Sound Cartage Co.,SCC-77288,,919.92,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-21453,2,B-21453,V-1155,Pacific Fleet Fuel,PFF-26189,,"4,537.45",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-21528,2,B-21528,V-1220,Treasure Valley Trucking,TVT-66131,,"2,857.24",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill,JE-AP-21541,2,B-21541,V-1119,Cowlitz Creek Farms,CCF-61391,,"13,097.39",USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8104,1,B-21224,V-1011,Klamath Basin Potato Co.,,"14,820.40",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8105,1,B-21452,V-1015,Deschutes Brewing Supply Co-op,,"14,568.93",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8106,1,B-20247,V-1020,Cascade Coldchain Logistics,,"2,959.43",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8107,1,B-20754,V-1023,Clearwater Creamery,,"8,006.58",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8108,1,B-21407,V-1187,"Pacific Coast Packaging, L.L.C.",,"4,082.34",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8109,1,B-20937,V-1045,Talent Bridge Staffing,,"5,272.75",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8110,1,B-20608,V-1051,Stumptown Office Supply,,330.21,,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8111,1,B-20690,V-1055,Wenatchee Pear Packers,,"12,139.04",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8112,1,B-20155,V-1058,Ridgeline Express,,"2,572.46",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8113,1,B-20381,V-1077,Puget Sound Shellfish Co.,,"12,981.44",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8114,1,B-21371,V-1080,Mt. Hood Berry Farm,,"12,575.51",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8115,1,B-20985,V-1119,Cowlitz Creek Farms,,"11,671.46",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8116,1,B-20352,V-1120,Columbia River Freightways,,"3,875.74",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8117,1,B-21571,V-1124,Coos Bay Crab Co.,,"15,543.39",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8118,1,B-20523,V-1128,Yakima Hop & Herb,,"11,805.71",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8119,1,B-21073,V-1136,Hells Canyon Honey,,"10,846.72",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8120,1,B-20416,V-1142,Umatilla Specialty Produce,,"5,646.36",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8121,1,B-20515,V-1147,Oregon Coast Seafood Traders,,"11,960.76",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8122,1,B-21542,V-1151,Walla Walla Onion Growers,,"10,044.31",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8123,1,B-20323,V-1155,Pacific Fleet Fuel,,"2,300.67",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8124,1,B-21066,V-1180,Beaverton Forklift Leasing,,"2,263.22",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8125,1,B-21140,V-1193,Chehalis Valley Eggs,,"9,162.21",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8126,1,B-20177,V-1198,Emerald City Cold Storage,,"2,917.84",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8127,1,B-21330,V-1200,Yamhill Charcuterie,,"8,188.29",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8128,1,B-20942,V-1204,Northwest Reefer Transport,,"4,264.39",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8129,1,B-20835,V-1205,Methow Valley Apples,,"9,838.93",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8130,1,B-21188,V-1216,Chinook Smokehouse Co.,,"6,151.30",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8131,1,B-21412,V-1220,Treasure Valley Trucking,,"1,446.74",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8132,1,B-21364,V-1223,Malheur Onion Co.,,"13,795.63",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8133,1,B-20384,V-1227,Blue Mountain Carriers,,"2,221.74",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8134,1,B-20047,V-1235,Bitterroot Bakehouse Supply,,"4,636.20",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8135,1,B-21167,V-1236,Kittitas Hay & Grain,,"4,507.08",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8136,1,B-20389,V-1237,McKenzie River Mills,,"9,639.85",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8137,1,B-20543,V-1239,Newberg Nut Growers,,"6,730.38",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8138,1,B-20624,V-1242,Teton Valley Trout,,"7,960.34",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8139,1,B-20135,V-1252,Snake River Trout Farms,,"15,050.35",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8140,1,B-21126,V-1255,Coquille Dairy Cooperative,,"6,902.44",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8141,1,B-20222,V-1263,Summit Refrigeration Services,,"3,979.89",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8142,1,B-21005,V-1270,Santiam Canning Co.,,"9,786.69",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -Check,JE-CD-8143,1,B-20499,V-1280,Grande Ronde Poultry,,"6,962.48",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8144,1,B-20228,V-1291,Palouse Lentil Growers,,"5,946.91",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8145,1,B-20475,V-1292,Hermiston Melon Farms,,"13,655.01",,USD,,
2000,Accounts Payable,05/07/2026,05/2026,Bill Pmt -ACH,JE-CD-8146,1,B-20369,V-1294,Umpqua Oat Mill,,"7,404.03",,USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20152,2,B-20152,V-1274,Olympic Peninsula Mushrooms,OPM-33851,,"4,463.35",USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20376,2,B-20376,V-1074,Scappoose Organic Farms,SOF-71130,,"9,380.31",USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20425,2,B-20425,V-1213,Pinnacle Payroll Services,PPS-65113,,413.64,USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20679,2,B-20679,V-1261,Columbia Basin Water District,CBW-29396,,506.02,USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20708,2,B-20708,V-1276,Critter Guard Pest Control,CGP-56462,,353.44,USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20725,2,B-20725,V-1224,Siuslaw Cranberry Growers,SCG-27488,,"6,348.26",USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-20908,2,B-20908,V-1185,Mill Creek Temp Controls,MCT-57685,,"1,530.31",USD,,
2000,Accounts Payable,05/08/2026,05/2026,Bill,JE-AP-21454,2,B-21454,V-1206,Pend Oreille Wild Rice,POW-23975,,"6,560.57",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20059,2,B-20059,V-1204,Northwest Reefer Transport,NRT-66605,,"1,584.11",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20164,2,B-20164,V-1198,Emerald City Cold Storage,ECC-76135,,"3,889.37",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20294,2,B-20294,V-1147,Oregon Coast Seafood Traders,OCS-59094,,"13,520.56",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20325,2,B-20325,V-1080,Mt. Hood Berry Farm,MHB-48693,,"15,468.09",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20361,2,B-20361,V-1223,Malheur Onion Co.,MOC-17259,,"9,164.22",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20433,2,B-20433,V-1216,Chinook Smokehouse Co.,CSC-57151,,"9,481.42",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20482,2,B-20482,V-1127,Nooksack Berry Growers,NBG-54433,,"10,903.87",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20664,2,B-20664,V-1236,Kittitas Hay & Grain,KHG-25751,,"13,143.23",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20675,2,B-20675,V-1151,Walla Walla Onion Growers,WWO-23250,,"4,673.76",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-20957,2,B-20957,V-1023,Clearwater Creamery,CC-68147,,"12,479.87",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21010,2,B-21010,V-1015,Deschutes Brewing Supply Co-op,DBS-69815,,"15,728.50",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21063,2,B-21063,V-1161,Salem Pallet Recyclers,SPR-14253,,902.23,USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21181,2,B-21181,V-1011,Klamath Basin Potato Co.,KBP-11745,,"7,526.91",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21193,2,B-21193,V-1058,Ridgeline Express,RE-17595,,"1,897.71",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21209,2,B-21209,V-1266,Silvies River Lamb,SRL-64544,,"10,339.47",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21282,2,B-21282,V-1020,Cascade Coldchain Logistics,CCL-22752,,"4,545.26",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21316,2,B-21316,V-1120,Columbia River Freightways,CRF-78027,,"3,160.71",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21360,2,B-21360,V-1166,Crown Linen & Uniform,CLU-45664,,573.08,USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21368,2,B-21368,V-1055,Wenatchee Pear Packers,WPP-34567,,"10,471.35",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21382,2,B-21382,V-1142,Umatilla Specialty Produce,USP-32320,,"13,024.84",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21435,2,B-21435,V-1280,Grande Ronde Poultry,GRP-20486,,"12,936.32",USD,,
2000,Accounts Payable,05/11/2026,05/2026,Bill,JE-AP-21523,2,B-21523,V-1237,McKenzie River Mills,MRM-67561,,"10,027.66",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-20453,2,B-20453,V-1160,Hollis & Ward CPAs,HWC-33142,,"9,047.07",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-20508,2,B-20508,V-1290,Columbia Gorge Orchards,CGO-75866,,"13,743.03",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-20735,2,B-20735,V-1226,Skagit Valley Grains,SVG-15659,,"10,186.40",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-20998,2,B-20998,V-1220,Treasure Valley Trucking,TVT-66159,,"2,540.74",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-21049,2,B-21049,V-1128,Yakima Hop & Herb,YHH-36376,,"8,317.79",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-21174,2,B-21174,V-1255,Coquille Dairy Cooperative,CDC-45271,,"4,635.42",USD,,
2000,Accounts Payable,05/12/2026,05/2026,Bill,JE-AP-21463,2,B-21463,V-1200,Yamhill Charcuterie,YC-21237,,"14,005.76",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-20157,2,B-20157,V-1155,Pacific Fleet Fuel,PFF-26227,,"3,749.50",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-20183,2,B-20183,V-1294,Umpqua Oat Mill,UOM-16004,,"10,065.31",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-20489,2,B-20489,V-1281,Boardman Tree Fruit,BTF-48456,,"14,439.46",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-20862,2,B-20862,V-1042,Pacific Coast Packaging LLC,PCP-23409,,"8,821.86",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-21177,2,B-21177,V-1045,Talent Bridge Staffing,TBS-63725,,"4,630.25",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-21203,2,B-21203,V-1252,Snake River Trout Farms,SRT-48336,,"6,969.39",USD,,
2000,Accounts Payable,05/13/2026,05/2026,Bill,JE-AP-21530,2,B-21530,V-1211,Portland General Utilities,PGU-43345,,"1,368.12",USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill,JE-AP-20310,2,B-20310,V-1173,Nisqually Salmon Co.,NSC-72026,,"12,800.08",USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill,JE-AP-20420,2,B-20420,V-1291,Palouse Lentil Growers,PLG-19684,,"7,406.71",USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill,JE-AP-20492,2,B-20492,V-1011,Klamath Basin Potato Co.,KBP-11758,,"14,568.03",USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill,JE-AP-21108,2,B-21108,V-1227,Blue Mountain Carriers,BMC-59746,,"2,419.03",USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8147,1,B-20569,V-1011,Klamath Basin Potato Co.,,"5,460.05",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8148,1,B-21294,V-1015,Deschutes Brewing Supply Co-op,,"14,943.62",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8149,1,B-21030,V-1020,Cascade Coldchain Logistics,,"1,101.63",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8150,1,B-20716,V-1031,Tualatin Hazelnut Co.,,"8,539.25",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8151,1,B-21311,V-1034,Lewis & Clark Legal Services,,"1,535.02",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8152,1,B-21233,V-1042,Pacific Coast Packaging LLC,,"5,865.33",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8153,1,B-20160,V-1058,Ridgeline Express,,"1,594.49",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8154,1,B-20282,V-1074,Scappoose Organic Farms,,"4,492.42",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8155,1,B-21471,V-1077,Puget Sound Shellfish Co.,,"6,893.21",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8156,1,B-21421,V-1078,Rogue Valley Cheese Works,,"12,806.62",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8157,1,B-21147,V-1080,Mt. Hood Berry Farm,,"9,911.49",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8158,1,B-21277,V-1119,Cowlitz Creek Farms,,"11,029.65",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8159,1,B-20317,V-1120,Columbia River Freightways,,807.13,,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8160,1,B-21150,V-1127,Nooksack Berry Growers,,"10,017.66",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8161,1,B-20172,V-1128,Yakima Hop & Herb,,"14,203.29",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8162,1,B-21365,V-1142,Umatilla Specialty Produce,,"12,014.89",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8163,1,B-21576,V-1143,CloudLedger Software,,468.11,,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8164,1,B-20255,V-1154,Brightline Janitorial,,"1,502.65",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8165,1,B-21324,V-1155,Pacific Fleet Fuel,,"2,189.59",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8166,1,B-20680,V-1166,Crown Linen & Uniform,,382.17,,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8167,1,B-21537,V-1173,Nisqually Salmon Co.,,"12,826.28",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8167,2,B-21055,V-1173,Nisqually Salmon Co.,,"4,820.21",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8168,1,B-20668,V-1197,Northgate IT Partners,,"2,512.48",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8169,1,B-20944,V-1200,Yamhill Charcuterie,,"8,453.72",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8170,1,B-20326,V-1204,Northwest Reefer Transport,,"3,901.17",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -ACH,JE-CD-8171,1,B-20474,V-1205,Methow Valley Apples,,"10,898.95",,USD,,
2000,Accounts Payable,05/14/2026,05/2026,Bill Pmt -Check,JE-CD-8172,1,B-21462,V-1206,Pend Oreille Wild Rice,,"12,077.04",,USD,,
